difficulty	halflife	p_recall	delta_t	reps	lapses	last_date	due_date	r_history	t_history	p_history	state	cost
6	1.8131	0.0	47	0	3	42	inf	0,0,1,1,0,0	0,3,4,4,7,15	0.55,0.24,0.08,0.84,0.90,0.18	[1.8131308653630318, 12]	8
6	251.9041	0.8787	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.55,0.87,0.93,0.96,0.95,0.93	[251.90409200979425, 6]	5
5	0.8054	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.61,0.31,0.10,0.06,0.00,0.00	[0.8054447201172003, 15]	10
2	416.3633	0.9247	47	5	0	42	inf	0,1,1,1,1,1	0,3,4,4,7,15	0.78,0.56,0.94,0.97,0.97,0.96	[416.36325885984513, 2]	5
4	311.2439	0.9006	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.66,0.91,0.95,0.97,0.96,0.95	[311.24393542955175, 4]	5
4	311.2439	0.9006	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.66,0.91,0.95,0.97,0.96,0.95	[311.24393542955175, 4]	5
7	0.7936	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.49,0.19,0.06,0.05,0.00,0.00	[0.7936253584245808, 17]	10
8	201.0254	0.8504	47	5	0	42	inf	0,1,1,1,1,1	0,3,4,4,7,15	0.44,0.14,0.83,0.94,0.93,0.91	[201.02538084176913, 8]	5
4	291.433	0.8942	47	5	0	42	inf	0,1,1,1,1,1	0,3,4,4,7,15	0.66,0.38,0.91,0.96,0.96,0.94	[291.4329770072958, 4]	5
7	232.2227	0.8691	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.49,0.85,0.93,0.96,0.95,0.93	[232.22267870265242, 7]	5
4	311.2439	0.9006	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.66,0.91,0.95,0.97,0.96,0.95	[311.24393542955175, 4]	5
9	5.1467	0.0018	47	0	3	42	inf	0,0,0,1,1,0	0,3,4,4,7,15	0.39,0.11,0.04,0.04,0.62,0.79	[5.146673254885795, 15]	8
8	0.7886	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.44,0.14,0.05,0.04,0.00,0.00	[0.7885625827539446, 18]	10
6	0.7992	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.55,0.24,0.08,0.05,0.00,0.00	[0.7992069258129579, 16]	10
5	0.8054	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.61,0.31,0.10,0.06,0.00,0.00	[0.8054447201172003, 15]	10
4	0.8125	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.66,0.38,0.13,0.07,0.00,0.00	[0.8125390461612195, 14]	10
4	291.433	0.8942	47	5	0	42	inf	0,1,1,1,1,1	0,3,4,4,7,15	0.66,0.38,0.91,0.96,0.96,0.94	[291.4329770072958, 4]	5
10	0.7796	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.34,0.08,0.03,0.03,0.00,0.00	[0.7796179697189795, 18]	10
5	0.8391	0.0	47	0	5	42	inf	1,0,0,0,0,0	0,3,4,4,7,15	0.61,0.89,0.53,0.22,0.02,0.00	[0.8390685773974432, 15]	10
5	126.8857	0.7736	47	2	2	42	inf	1,0,1,0,1,1	0,3,4,4,7,15	0.61,0.89,0.53,0.92,0.43,0.79	[126.88571372462204, 9]	7
10	191.8872	0.8439	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.34,0.77,0.90,0.95,0.94,0.91	[191.88720917545652, 10]	5
6	0.9373	0.0	47	0	4	42	inf	1,1,0,0,0,0	0,3,4,4,7,15	0.55,0.87,0.93,0.66,0.12,0.00	[0.9372815115264806, 14]	9
6	0.7992	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.55,0.24,0.08,0.05,0.00,0.00	[0.7992069258129579, 16]	10
5	259.1158	0.8819	47	5	0	42	inf	0,1,1,1,1,1	0,3,4,4,7,15	0.61,0.31,0.89,0.95,0.95,0.93	[259.11579122387775, 5]	5
3	360.9068	0.9137	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.72,0.93,0.96,0.97,0.97,0.95	[360.90675047989004, 3]	5
4	207.8807	0.8549	47	4	1	42	inf	0,0,1,1,1,1	0,3,4,4,7,15	0.66,0.38,0.13,0.88,0.91,0.91	[207.88072986548198, 6]	6
7	232.2227	0.8691	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.49,0.85,0.93,0.96,0.95,0.93	[232.22267870265242, 7]	5
6	251.9041	0.8787	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.55,0.87,0.93,0.96,0.95,0.93	[251.90409200979425, 6]	5
7	0.7936	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.49,0.19,0.06,0.05,0.00,0.00	[0.7936253584245808, 17]	10
3	360.9068	0.9137	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.72,0.93,0.96,0.97,0.97,0.95	[360.90675047989004, 3]	5
6	0.7992	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.55,0.24,0.08,0.05,0.00,0.00	[0.7992069258129579, 16]	10
9	203.1035	0.8518	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.39,0.80,0.91,0.95,0.94,0.92	[203.1035030101028, 9]	5
5	277.1572	0.8891	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.61,0.89,0.94,0.97,0.96,0.94	[277.157193052962, 5]	5
7	0.7936	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.49,0.19,0.06,0.05,0.00,0.00	[0.7936253584245808, 17]	10
2	443.322	0.9291	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.78,0.94,0.97,0.98,0.97,0.96	[443.32201081549584, 2]	5
10	191.8872	0.8439	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.34,0.77,0.90,0.95,0.94,0.91	[191.88720917545652, 10]	5
6	139.4891	0.7917	47	2	1	42	inf	0,1,1,0,1,1	0,3,4,4,7,15	0.55,0.24,0.87,0.95,0.54,0.81	[139.48914295247766, 8]	6
3	0.8208	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.72,0.47,0.17,0.08,0.01,0.00	[0.820804411008032, 13]	10
3	0.8208	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.72,0.47,0.17,0.08,0.01,0.00	[0.820804411008032, 13]	10
6	1.2417	0.0	47	0	3	42	inf	1,1,1,0,0,0	0,3,4,4,7,15	0.55,0.87,0.93,0.96,0.60,0.02	[1.241709916708395, 12]	8
6	251.9041	0.8787	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.55,0.87,0.93,0.96,0.95,0.93	[251.90409200979425, 6]	5
2	443.322	0.9291	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.78,0.94,0.97,0.98,0.97,0.96	[443.32201081549584, 2]	5
10	0.7796	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.34,0.08,0.03,0.03,0.00,0.00	[0.7796179697189795, 18]	10
9	2.1392	0.0	47	0	2	42	inf	1,1,1,1,0,0	0,3,4,4,7,15	0.39,0.80,0.91,0.95,0.94,0.30	[2.139194772198709, 13]	7
5	277.1572	0.8891	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.61,0.89,0.94,0.97,0.96,0.94	[277.157193052962, 5]	5
2	443.322	0.9291	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.78,0.94,0.97,0.98,0.97,0.96	[443.32201081549584, 2]	5
8	1.1975	0.0	47	0	3	42	inf	1,1,1,0,0,0	0,3,4,4,7,15	0.44,0.82,0.92,0.95,0.56,0.01	[1.197499123108635, 14]	8
5	277.1572	0.8891	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.61,0.89,0.94,0.97,0.96,0.94	[277.157193052962, 5]	5
7	124.8275	0.7703	47	3	2	42	inf	0,0,0,1,1,1	0,3,4,4,7,15	0.49,0.19,0.06,0.05,0.66,0.81	[124.82752631752874, 11]	7
5	277.1572	0.8891	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.61,0.89,0.94,0.97,0.96,0.94	[277.157193052962, 5]	5
4	149.9538	0.8047	47	3	2	42	inf	0,0,0,1,1,1	0,3,4,4,7,15	0.66,0.38,0.13,0.07,0.73,0.84	[149.95379823393628, 8]	7
8	0.7886	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.44,0.14,0.05,0.04,0.00,0.00	[0.7885625827539446, 18]	10
10	0.7796	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.34,0.08,0.03,0.03,0.00,0.00	[0.7796179697189795, 18]	10
4	311.2439	0.9006	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.66,0.91,0.95,0.97,0.96,0.95	[311.24393542955175, 4]	5
6	0.9032	0.0	47	0	4	42	inf	0,1,0,0,0,0	0,3,4,4,7,15	0.55,0.24,0.87,0.53,0.07,0.00	[0.9032085425256001, 14]	9
5	0.8054	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.61,0.31,0.10,0.06,0.00,0.00	[0.8054447201172003, 15]	10
9	2.0055	0.0	47	0	2	42	inf	0,1,1,1,0,0	0,3,4,4,7,15	0.39,0.11,0.80,0.93,0.93,0.26	[2.005505660062419, 13]	7
5	277.1572	0.8891	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.61,0.89,0.94,0.97,0.96,0.94	[277.157193052962, 5]	5
9	0.8114	0.0	47	0	5	42	inf	1,0,0,0,0,0	0,3,4,4,7,15	0.39,0.80,0.39,0.15,0.01,0.00	[0.8113902860805529, 18]	10
8	216.3165	0.8602	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.44,0.82,0.92,0.95,0.95,0.92	[216.3164934559929, 8]	5
4	0.8125	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.66,0.38,0.13,0.07,0.00,0.00	[0.8125390461612195, 14]	10
8	0.7886	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.44,0.14,0.05,0.04,0.00,0.00	[0.7885625827539446, 18]	10
5	0.8054	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.61,0.31,0.10,0.06,0.00,0.00	[0.8054447201172003, 15]	10
9	0.7839	0.0	47	0	5	42	inf	0,0,0,0,0,0	0,3,4,4,7,15	0.39,0.11,0.04,0.04,0.00,0.00	[0.783918799355046, 18]	10
5	91.2839	0.6999	47	1	1	42	inf	1,1,1,1,0,1	0,3,4,4,7,15	0.61,0.89,0.94,0.97,0.96,0.39	[91.28386708681904, 7]	6
8	216.3165	0.8602	47	5	0	42	inf	1,1,1,1,1,1	0,3,4,4,7,15	0.44,0.82,0.92,0.95,0.95,0.92	[216.3164934559929, 8]	5
4	326.7025	0.9167	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.66,0.85,0.97,0.97,0.96,0.95	[326.70252748505385, 4]	5
4	297.3228	0.9088	41	5	0	48	inf	0,1,1,1,1,1	0,5,3,4,8,15	0.66,0.20,0.94,0.96,0.95,0.94	[297.32284653052415, 4]	5
6	237.9011	0.8874	41	5	0	48	inf	0,1,1,1,1,1	0,5,3,4,8,15	0.55,0.10,0.92,0.94,0.93,0.93	[237.90109160803138, 6]	5
10	0.805	0.0	41	0	5	48	inf	1,0,0,0,0,0	0,5,3,4,8,15	0.34,0.65,0.43,0.13,0.00,0.00	[0.8050044706210702, 18]	10
5	6.2992	0.011	41	0	3	48	inf	0,0,0,1,1,0	0,5,3,4,8,15	0.61,0.14,0.16,0.06,0.67,0.84	[6.299235023756927, 11]	8
3	1.3509	0.0	41	0	3	48	inf	1,1,1,0,0,0	0,5,3,4,8,15	0.72,0.88,0.98,0.98,0.65,0.03	[1.350857545026631, 9]	8
6	0.7991	0.0	41	0	5	48	inf	0,0,0,0,0,0	0,5,3,4,8,15	0.55,0.10,0.14,0.05,0.00,0.00	[0.7990591017962725, 16]	10
4	326.7025	0.9167	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.66,0.85,0.97,0.97,0.96,0.95	[326.70252748505385, 4]	5
6	0.7991	0.0	41	0	5	48	inf	0,0,0,0,0,0	0,5,3,4,8,15	0.55,0.10,0.14,0.05,0.00,0.00	[0.7990591017962725, 16]	10
6	0.7991	0.0	41	0	5	48	inf	0,0,0,0,0,0	0,5,3,4,8,15	0.55,0.10,0.14,0.05,0.00,0.00	[0.7990591017962725, 16]	10
5	0.8052	0.0	41	0	5	48	inf	0,0,0,0,0,0	0,5,3,4,8,15	0.61,0.14,0.16,0.06,0.00,0.00	[0.8051981626166731, 15]	10
4	326.7025	0.9167	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.66,0.85,0.97,0.97,0.96,0.95	[326.70252748505385, 4]	5
3	378.9685	0.9278	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.72,0.88,0.98,0.98,0.97,0.96	[378.96849420301254, 3]	5
7	2.0642	0.0	41	0	2	48	inf	0,1,1,1,0,0	0,5,3,4,8,15	0.49,0.06,0.90,0.94,0.93,0.27	[2.0641737755809237, 11]	7
6	264.1269	0.898	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.55,0.79,0.96,0.97,0.95,0.94	[264.1269188362455, 6]	5
3	378.9685	0.9278	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.72,0.88,0.98,0.98,0.97,0.96	[378.96849420301254, 3]	5
8	0.7886	0.0	41	0	5	48	inf	0,0,0,0,0,0	0,5,3,4,8,15	0.44,0.04,0.10,0.04,0.00,0.00	[0.788572546663926, 18]	10
1	656.656	0.9576	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.86,0.94,0.99,0.99,0.98,0.98	[656.6560470730811, 1]	5
7	0.7936	0.0	41	0	5	48	inf	0,0,0,0,0,0	0,5,3,4,8,15	0.49,0.06,0.12,0.05,0.00,0.00	[0.7935631731473459, 17]	10
7	178.5097	0.8528	41	4	1	48	inf	1,0,1,1,1,1	0,5,3,4,8,15	0.49,0.76,0.52,0.88,0.89,0.90	[178.5097435659533, 9]	6
8	1.1995	0.0	41	0	3	48	inf	1,1,1,0,0,0	0,5,3,4,8,15	0.44,0.72,0.95,0.96,0.53,0.01	[1.1994565554295846, 14]	8
5	290.7829	0.9069	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.61,0.82,0.97,0.97,0.95,0.94	[290.782888433371, 5]	5
7	243.3093	0.8898	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.49,0.76,0.96,0.96,0.95,0.93	[243.30928293632851, 7]	5
8	0.7886	0.0	41	0	5	48	inf	0,0,0,0,0,0	0,5,3,4,8,15	0.44,0.04,0.10,0.04,0.00,0.00	[0.788572546663926, 18]	10
10	0.7797	0.0	41	0	5	48	inf	0,0,0,0,0,0	0,5,3,4,8,15	0.34,0.01,0.08,0.03,0.00,0.00	[0.7797305176017839, 18]	10
5	203.9609	0.8699	41	4	1	48	inf	1,0,1,1,1,1	0,5,3,4,8,15	0.61,0.82,0.59,0.90,0.91,0.91	[203.96087359279255, 7]	6
1	656.656	0.9576	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.86,0.94,0.99,0.99,0.98,0.98	[656.6560470730811, 1]	5
5	0.8052	0.0	41	0	5	48	inf	0,0,0,0,0,0	0,5,3,4,8,15	0.61,0.14,0.16,0.06,0.00,0.00	[0.8051981626166731, 15]	10
6	264.1269	0.898	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.55,0.79,0.96,0.97,0.95,0.94	[264.1269188362455, 6]	5
8	226.4434	0.8821	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.44,0.72,0.95,0.96,0.94,0.93	[226.44339493701665, 8]	5
9	0.784	0.0	41	0	5	48	inf	0,0,0,0,0,0	0,5,3,4,8,15	0.39,0.02,0.09,0.04,0.00,0.00	[0.7839870653982959, 18]	10
5	115.3743	0.7817	41	2	2	48	inf	1,1,0,0,1,1	0,5,3,4,8,15	0.61,0.82,0.97,0.74,0.14,0.73	[115.3742828074537, 9]	7
5	290.7829	0.9069	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.61,0.82,0.97,0.97,0.95,0.94	[290.782888433371, 5]	5
5	290.7829	0.9069	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.61,0.82,0.97,0.97,0.95,0.94	[290.782888433371, 5]	5
7	0.8229	0.0	41	0	5	48	inf	1,0,0,0,0,0	0,5,3,4,8,15	0.49,0.76,0.52,0.18,0.01,0.00	[0.8228956085912732, 17]	10
5	263.1779	0.8976	41	5	0	48	inf	0,1,1,1,1,1	0,5,3,4,8,15	0.61,0.14,0.93,0.95,0.94,0.93	[263.1779339482535, 5]	5
6	264.1269	0.898	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.55,0.79,0.96,0.97,0.95,0.94	[264.1269188362455, 6]	5
3	378.9685	0.9278	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.72,0.88,0.98,0.98,0.97,0.96	[378.96849420301254, 3]	5
5	34.7418	0.4413	41	1	2	48	inf	1,1,1,0,0,1	0,5,3,4,8,15	0.61,0.82,0.97,0.97,0.59,0.02	[34.74176020223468, 9]	7
10	0.7797	0.0	41	0	5	48	inf	0,0,0,0,0,0	0,5,3,4,8,15	0.34,0.01,0.08,0.03,0.00,0.00	[0.7797305176017839, 18]	10
4	326.7025	0.9167	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.66,0.85,0.97,0.97,0.96,0.95	[326.70252748505385, 4]	5
7	243.3093	0.8898	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.49,0.76,0.96,0.96,0.95,0.93	[243.30928293632851, 7]	5
6	237.9011	0.8874	41	5	0	48	inf	0,1,1,1,1,1	0,5,3,4,8,15	0.55,0.10,0.92,0.94,0.93,0.93	[237.90109160803138, 6]	5
8	0.7886	0.0	41	0	5	48	inf	0,0,0,0,0,0	0,5,3,4,8,15	0.44,0.04,0.10,0.04,0.00,0.00	[0.788572546663926, 18]	10
8	226.4434	0.8821	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.44,0.72,0.95,0.96,0.94,0.93	[226.44339493701665, 8]	5
8	226.4434	0.8821	41	5	0	48	inf	1,1,1,1,1,1	0,5,3,4,8,15	0.44,0.72,0.95,0.96,0.94,0.93	[226.44339493701665, 8]	5
5	203.9609	0.8699	41	4	1	48	inf	1,0,1,1,1,1	0,5,3,4,8,15	0.61,0.82,0.59,0.90,0.91,0.91	[203.96087359279255, 7]	6
